897.928,648.089,0.858051,865.554,668.519,0.895014,853.694,659.753,0.86133,830.181,698.175,0.874968,859.627,730.375,0.860078,883.261,671.506,0.950994,883.188,712.75,0.898367,897.897,742.214,0.819231,839.086,745.145,0.856691,830.201,742.252,0.878066,809.543,809.89,0.954703,786.117,880.541,0.920245,856.767,748.076,0.868032,853.717,812.83,0.930308,835.962,880.602,0.950062,894.964,644.993,0.841805,900.907,645.16,0.511146,880.352,633.315,0.900734,0,0,0,856.723,895.227,0.799712,856.735,886.463,0.819404,827.265,886.366,0.812607,791.91,901.052,0.844032,783.122,898.121,0.801376,786.022,883.563,0.755535
897.951,648.077,0.863987,865.524,668.525,0.898642,853.675,659.786,0.860191,830.232,700.992,0.872814,859.654,730.4,0.853156,883.231,671.504,0.957745,883.168,712.74,0.900069,897.862,742.208,0.820812,839.091,745.162,0.856551,830.198,742.267,0.877238,809.541,809.884,0.954249,786.112,880.542,0.920583,856.778,748.101,0.868576,853.734,812.829,0.934295,833.303,880.596,0.948812,894.976,644.986,0.844321,903.636,645.157,0.493848,880.341,633.298,0.907092,0,0,0,856.747,895.21,0.799754,856.742,886.452,0.820683,827.258,883.642,0.810883,791.933,901.053,0.844855,783.143,898.133,0.804435,786.004,883.567,0.75658
897.963,648.063,0.867491,865.497,668.524,0.90181,853.65,659.792,0.858152,833.014,701.022,0.87584,859.705,730.44,0.844179,883.213,671.502,0.961222,883.161,712.713,0.891788,895.002,742.163,0.802722,839.08,745.167,0.855465,830.187,742.272,0.872917,809.539,809.873,0.953271,786.111,880.529,0.919164,856.77,748.107,0.86703,853.736,812.828,0.933401,833.299,880.599,0.948521,894.987,644.97,0.84433,903.639,645.153,0.476819,880.336,633.267,0.91156,0,0,0,856.752,895.205,0.794894,856.737,886.449,0.816772,827.24,886.366,0.810238,791.941,901.049,0.846141,783.15,898.127,0.806214,786.002,883.556,0.757417
897.963,648.063,0.867491,865.497,668.524,0.90181,853.65,659.792,0.858152,833.014,701.022,0.87584,859.705,730.44,0.844179,883.213,671.502,0.961222,883.161,712.713,0.891788,895.002,742.163,0.802722,839.08,745.167,0.855465,830.187,742.272,0.872917,809.539,809.873,0.953271,786.111,880.529,0.919164,856.77,748.107,0.86703,853.736,812.828,0.933401,833.299,880.599,0.948521,894.987,644.97,0.84433,903.639,645.153,0.476819,880.336,633.267,0.91156,0,0,0,856.752,895.205,0.794894,856.737,886.449,0.816772,827.24,886.366,0.810238,791.941,901.049,0.846141,783.15,898.127,0.806214,786.002,883.556,0.757417
897.963,648.063,0.867491,865.497,668.524,0.90181,853.65,659.792,0.858152,833.014,701.022,0.87584,859.705,730.44,0.844179,883.213,671.502,0.961222,883.161,712.713,0.891788,895.002,742.163,0.802722,839.08,745.167,0.855465,830.187,742.272,0.872917,809.539,809.873,0.953271,786.111,880.529,0.919164,856.77,748.107,0.86703,853.736,812.828,0.933401,833.299,880.599,0.948521,894.987,644.97,0.84433,903.639,645.153,0.476819,880.336,633.267,0.91156,0,0,0,856.752,895.205,0.794894,856.737,886.449,0.816772,827.24,886.366,0.810238,791.941,901.049,0.846141,783.15,898.127,0.806214,786.002,883.556,0.757417
897.963,648.063,0.867491,865.497,668.524,0.90181,853.65,659.792,0.858152,833.014,701.022,0.87584,859.705,730.44,0.844179,883.213,671.502,0.961222,883.161,712.713,0.891788,895.002,742.163,0.802722,839.08,745.167,0.855465,830.187,742.272,0.872917,809.539,809.873,0.953271,786.111,880.529,0.919164,856.77,748.107,0.86703,853.736,812.828,0.933401,833.299,880.599,0.948521,894.987,644.97,0.84433,903.639,645.153,0.476819,880.336,633.267,0.91156,0,0,0,856.752,895.205,0.794894,856.737,886.449,0.816772,827.24,886.366,0.810238,791.941,901.049,0.846141,783.15,898.127,0.806214,786.002,883.556,0.757417
897.963,648.063,0.867491,865.497,668.524,0.90181,853.65,659.792,0.858152,833.014,701.022,0.87584,859.705,730.44,0.844179,883.213,671.502,0.961222,883.161,712.713,0.891788,895.002,742.163,0.802722,839.08,745.167,0.855465,830.187,742.272,0.872917,809.539,809.873,0.953271,786.111,880.529,0.919164,856.77,748.107,0.86703,853.736,812.828,0.933401,833.299,880.599,0.948521,894.987,644.97,0.84433,903.639,645.153,0.476819,880.336,633.267,0.91156,0,0,0,856.752,895.205,0.794894,856.737,886.449,0.816772,827.24,886.366,0.810238,791.941,901.049,0.846141,783.15,898.127,0.806214,786.002,883.556,0.757417
894.927,648.13,0.841956,859.682,668.531,0.925976,844.964,662.742,0.853761,839.147,709.751,0.832339,880.232,727.536,0.836631,880.083,671.457,0.915023,880.176,712.729,0.797227,903.741,736.23,0.686956,836.249,745.227,0.863699,830.12,745.105,0.850439,809.505,809.926,0.948165,786.084,880.549,0.914373,856.598,748.146,0.844631,853.635,812.827,0.897557,833.289,880.606,0.949885,889.112,645.01,0.844311,897.896,645.153,0.19931,877.334,633.255,0.863261,0,0,0,856.803,892.349,0.797185,856.741,886.424,0.820123,827.202,886.387,0.807971,791.931,901.087,0.849593,783.16,898.181,0.812793,785.968,883.561,0.754305
889.146,648.04,0.860436,859.672,668.528,0.932833,842.055,662.694,0.853866,839.122,706.884,0.836688,880.202,727.466,0.837298,880.115,671.495,0.919509,877.365,715.545,0.751148,900.85,736.288,0.609446,836.24,745.228,0.867824,827.321,745.1,0.846571,809.474,809.924,0.939831,786.078,880.542,0.91296,856.599,750.976,0.844841,850.855,812.837,0.894565,833.283,880.613,0.949253,886.19,644.92,0.857296,895.021,645.062,0.360859,877.236,630.404,0.852713,0,0,0,856.801,892.344,0.785672,856.734,886.423,0.808179,827.201,886.39,0.811917,791.934,901.091,0.853912,783.161,898.187,0.815655,785.971,883.551,0.752404
889.083,645.054,0.854824,859.642,668.478,0.942414,841.956,662.652,0.86135,842.016,706.859,0.814691,880.319,727.494,0.817278,880.091,671.442,0.913861,880.253,712.746,0.786406,903.736,730.452,0.565588,836.208,748.124,0.861531,827.239,745.213,0.82603,806.725,809.99,0.932672,786.057,880.553,0.917196,856.591,753.941,0.839814,850.837,812.873,0.886524,833.273,880.627,0.953344,886.087,636.239,0.836652,892.015,639.149,0.328616,874.373,627.462,0.86963,0,0,0,856.813,892.311,0.782325,856.729,886.403,0.805071,824.372,886.408,0.813661,791.937,901.092,0.864108,783.163,898.203,0.822206,785.956,883.557,0.753943
889.058,645.042,0.881778,859.611,665.708,0.93563,841.97,659.832,0.859018,847.818,706.84,0.797817,883.084,727.434,0.824383,877.325,668.685,0.913207,880.113,712.685,0.748364,897.907,727.46,0.471863,836.195,750.987,0.855808,827.252,748.055,0.820507,806.684,809.991,0.923917,786.053,880.547,0.915188,856.559,753.992,0.833738,850.808,812.881,0.878153,833.262,880.649,0.955776,883.334,636.197,0.865027,892.063,639.157,0.446679,871.42,627.431,0.873014,0,0,0,859.554,892.304,0.787106,856.729,886.399,0.810033,824.347,886.432,0.807528,791.927,901.105,0.872817,783.166,898.222,0.830455,785.971,883.542,0.753218
