857.094,503.695,0.936453,830.512,542.082,0.873634,809.739,539.093,0.877626,806.981,600.912,0.91813,854.099,621.544,0.927145,853.943,545.021,0.839511,842.291,601,0.539267,862.85,630.349,0.597516,809.964,651.021,0.886299,792.214,651.006,0.84193,786.469,727.527,0.892422,783.432,801.061,0.857843,827.53,653.856,0.799657,833.291,724.488,0.852867,833.299,806.829,0.876425,853.961,494.956,0.833799,854.053,500.774,0.0536794,830.546,503.65,0.920914,0,0,0,851.041,818.724,0.818086,854.095,812.849,0.880633,821.646,812.748,0.843715,801.051,815.775,0.788349,786.322,815.809,0.792172,780.496,809.752,0.765804,
857.102,503.698,0.932843,830.521,542.053,0.876763,809.727,539.096,0.875604,806.921,600.958,0.905564,854.035,621.582,0.921983,853.981,544.965,0.841129,842.267,600.991,0.530839,862.847,627.523,0.595834,809.974,651.027,0.887125,792.214,651.013,0.840329,786.471,730.402,0.893527,783.45,801.116,0.861926,827.556,653.864,0.80262,833.265,724.59,0.833832,833.302,806.858,0.882726,853.968,494.964,0.833281,856.841,500.767,0.0594445,830.533,503.657,0.921858,0,0,0,848.21,818.723,0.813308,854.095,812.859,0.878165,821.657,812.772,0.842688,801.069,815.791,0.788451,786.341,815.831,0.79306,783.286,809.789,0.775373,
857.077,503.709,0.934158,830.541,542.043,0.881013,809.728,539.091,0.875752,806.893,600.96,0.907507,854.006,621.633,0.922914,854.026,544.957,0.849527,842.266,600.973,0.51633,862.82,627.509,0.598189,809.988,651.024,0.887541,792.217,651.008,0.839174,786.461,730.433,0.897709,783.457,803.955,0.86499,827.589,653.864,0.80521,830.56,727.448,0.823971,833.305,806.89,0.888199,853.938,494.989,0.828972,856.897,497.949,0.0835936,830.509,503.668,0.921192,0,0,0,848.162,818.746,0.802179,854.076,812.884,0.864973,821.667,812.796,0.842058,801.1,815.807,0.795656,786.359,815.854,0.797414,783.288,809.809,0.778672,
857.017,503.846,0.926858,833.259,544.967,0.88991,809.729,542.026,0.870858,806.951,600.985,0.916154,854.012,624.349,0.922112,854.077,547.827,0.867222,842.281,600.965,0.54983,860.067,627.477,0.625584,809.934,653.862,0.87559,789.409,651.063,0.842761,786.394,733.354,0.905359,786.173,806.849,0.87835,827.557,653.943,0.798337,833.25,727.472,0.825296,833.3,806.941,0.895542,851.083,500.734,0.831091,856.81,500.779,0.13417,830.46,503.732,0.923403,0,0,0,848.175,818.779,0.790745,854.078,812.91,0.853552,821.671,812.824,0.845708,803.972,815.891,0.795474,786.408,818.722,0.79752,783.311,809.89,0.792785,
856.986,503.902,0.9177,833.287,545.051,0.899808,809.748,544.928,0.873797,807.004,600.951,0.930593,854.018,624.37,0.92604,856.829,547.906,0.888662,839.424,601.008,0.533516,860.043,627.481,0.597128,809.914,651.066,0.87721,789.387,651.039,0.848543,786.38,733.297,0.903023,783.462,806.855,0.879179,827.526,653.932,0.798387,830.546,727.493,0.827962,833.295,806.94,0.897263,851.037,500.795,0.831583,856.824,500.8,0.179119,830.423,503.75,0.91997,0,0,0,851.034,818.793,0.789679,854.087,812.903,0.855613,821.675,812.823,0.853381,803.966,818.679,0.808889,786.399,818.746,0.811027,783.303,809.901,0.799777,
857.025,506.652,0.931221,833.349,545.01,0.90498,809.841,544.967,0.889605,806.993,601.035,0.902258,854.073,624.525,0.908367,856.856,544.986,0.86591,839.355,600.854,0.442937,859.918,630.355,0.43,809.871,650.94,0.880919,789.379,650.962,0.852088,786.376,733.351,0.910021,783.438,806.894,0.878036,824.649,650.984,0.805794,830.408,730.419,0.816968,833.297,806.963,0.899557,851.069,500.906,0.852702,856.888,503.64,0.243809,830.429,503.864,0.914198,0,0,0,848.182,818.775,0.784932,854.058,812.906,0.842181,821.669,812.857,0.861736,803.99,818.778,0.809279,786.426,821.647,0.811271,780.498,809.93,0.803605,
859.906,503.806,0.936991,833.387,547.982,0.944733,809.844,547.884,0.910032,806.859,603.889,0.861473,853.945,624.626,0.878984,856.924,547.965,0.908567,839.389,600.926,0.650582,859.897,630.412,0.586468,809.782,653.921,0.851208,789.229,653.894,0.845076,786.256,736.235,0.906536,783.409,806.909,0.86921,824.581,656.825,0.791137,827.597,736.234,0.83909,833.287,807.006,0.900332,854.104,497.96,0.865502,857.003,500.868,0.0749644,833.35,503.884,0.956515,0,0,0,845.216,821.618,0.777492,854.001,812.949,0.825356,821.661,812.884,0.853757,803.991,821.615,0.806645,786.401,821.675,0.802249,780.499,809.927,0.785709,
859.917,503.842,0.93427,833.413,548.005,0.948255,809.854,547.9,0.912769,803.998,603.885,0.836357,848.201,624.502,0.879922,856.948,550.718,0.910447,839.44,600.929,0.567206,857.026,630.38,0.529776,809.763,653.891,0.847318,789.229,653.873,0.84447,786.262,736.21,0.899114,783.421,806.894,0.866505,821.702,656.809,0.788474,827.541,733.382,0.821786,833.281,807.009,0.899066,856.809,500.767,0.864941,857.03,500.833,0.0983458,833.358,503.919,0.957893,0,0,0,845.234,821.613,0.778713,854.007,812.951,0.826134,821.657,812.885,0.849496,803.988,821.616,0.80102,786.405,821.672,0.802932,783.284,809.912,0.784175,
859.948,506.647,0.91288,833.482,550.713,0.955251,809.953,547.863,0.916168,806.879,603.912,0.855547,854.049,630.43,0.859218,856.945,550.807,0.923195,839.439,603.838,0.688708,859.833,642.023,0.653969,806.965,653.936,0.834849,786.475,653.906,0.842877,786.24,736.224,0.895349,783.422,806.903,0.865917,818.792,656.854,0.785818,827.497,733.327,0.810552,833.275,809.734,0.901332,856.847,500.903,0.869932,859.784,500.871,0.138857,833.402,506.687,0.963717,0,0,0,845.265,821.626,0.776623,854.017,812.963,0.821139,821.642,812.894,0.849433,803.992,821.631,0.799889,786.411,821.69,0.805671,783.281,809.912,0.78324,
859.929,506.727,0.900912,833.478,550.771,0.96547,809.938,547.922,0.923547,804.053,606.778,0.827759,854.07,633.245,0.858041,856.964,550.866,0.931676,839.353,603.943,0.679309,859.828,639.228,0.634199,806.936,656.804,0.829213,786.458,653.955,0.841225,786.245,736.215,0.896203,783.427,806.892,0.866584,818.747,659.736,0.788109,827.505,730.476,0.806277,833.271,809.721,0.898446,856.834,503.704,0.870195,859.8,503.666,0.165809,833.403,506.755,0.965705,0,0,0,845.274,821.619,0.777793,854.018,812.956,0.822547,821.629,812.883,0.85177,803.995,821.627,0.802326,786.415,821.681,0.810513,783.282,809.903,0.7849,
859.965,503.895,0.911026,833.473,550.809,0.971631,809.904,547.966,0.927,803.987,612.639,0.811193,854.084,633.256,0.858835,856.997,550.894,0.937633,839.376,606.757,0.663929,859.837,639.23,0.625285,806.932,656.868,0.829381,786.452,656.834,0.842564,786.252,736.195,0.893358,783.428,806.871,0.864125,818.743,659.795,0.791885,827.512,733.305,0.806947,833.26,809.722,0.897621,856.861,500.856,0.871258,857.09,500.884,0.0996055,833.46,506.71,0.97667,0,0,0,848.11,821.635,0.78054,854.018,812.952,0.827337,821.618,812.888,0.852232,803.984,821.63,0.797573,786.405,821.675,0.808641,783.282,809.886,0.786234,
