877.466,550.986,0.907756,836.435,589.178,0.897395,815.834,583.317,0.869452,812.725,639.236,0.888576,856.997,671.439,0.927231,857.094,594.952,0.882381,853.951,645.012,0.631439,865.806,674.488,0.578346,809.853,683.306,0.875248,789.337,680.374,0.861189,806.905,742.324,0.895085,768.683,810.002,0.885613,827.478,686.232,0.816809,856.81,742.288,0.942044,821.652,812.803,0.884303,862.995,547.854,0.853004,0,0,0,848.159,550.79,0.902418,0,0,0,848.135,830.392,0.699767,842.288,821.674,0.659171,810.007,815.735,0.952423,786.453,830.51,0.798945,774.614,827.592,0.701318,765.715,812.837,0.83196,
874.694,551.003,0.899292,836.429,589.136,0.896362,815.856,583.282,0.870764,810.011,639.159,0.888184,856.988,668.705,0.928269,857.064,594.915,0.876315,851.102,644.991,0.634518,865.772,674.484,0.589262,809.836,683.295,0.873247,789.331,680.369,0.862696,806.904,742.366,0.890818,768.682,812.731,0.886035,824.625,686.204,0.813112,856.812,742.288,0.94424,821.649,812.791,0.884124,865.766,547.868,0.84933,865.868,550.772,0.0728357,848.168,550.782,0.902799,0,0,0,848.126,830.387,0.6961,842.284,821.663,0.655403,810.006,815.736,0.954053,789.168,833.335,0.81185,777.466,830.484,0.704351,765.717,812.888,0.819865,
874.667,553.695,0.897823,836.421,589.124,0.894085,815.885,583.25,0.872327,812.741,639.139,0.887575,857.006,668.715,0.932153,857.015,594.914,0.871562,851.024,644.991,0.615804,862.972,671.715,0.591861,809.822,680.433,0.870068,789.334,677.519,0.862684,806.89,745.091,0.886672,768.678,812.78,0.888268,824.578,683.353,0.809614,856.814,742.282,0.946717,821.659,812.794,0.883423,862.988,547.904,0.858099,865.885,550.797,0.0781422,848.128,550.784,0.902378,0,0,0,848.134,830.412,0.701058,842.3,821.694,0.655187,810.011,815.748,0.953333,789.172,833.377,0.812935,777.474,830.534,0.702963,765.713,812.943,0.812487,
874.645,553.94,0.879066,836.341,594.953,0.923907,815.822,589.123,0.865824,812.77,644.995,0.916763,854.099,677.409,0.909394,856.882,597.881,0.900023,839.425,645.059,0.644856,860.05,671.62,0.605145,809.83,683.324,0.876651,789.345,680.412,0.866358,806.931,745.202,0.879306,768.672,812.828,0.890707,824.605,683.38,0.810041,856.864,742.347,0.939776,821.654,812.833,0.878486,862.97,550.843,0.887427,868.812,550.852,0.0868545,845.247,550.978,0.902506,0,0,0,848.127,830.49,0.702429,842.286,824.602,0.651462,809.987,815.768,0.947816,786.465,833.422,0.816788,774.624,833.305,0.703778,765.707,812.979,0.811162,
874.698,553.935,0.877818,836.368,595.047,0.925367,815.856,589.195,0.867164,812.798,644.931,0.928719,853.926,674.581,0.883468,856.885,597.963,0.874669,836.544,645.138,0.378917,859.917,674.483,0.404062,809.846,686.268,0.883429,789.356,683.365,0.856113,806.953,745.199,0.875619,768.697,812.816,0.885436,824.635,689.111,0.819988,856.928,745.135,0.929517,821.637,812.851,0.870554,865.785,550.833,0.875481,871.716,550.835,0.0809325,848.135,551.022,0.912938,0,0,0,848.109,830.537,0.701913,842.277,827.484,0.648295,809.968,815.765,0.927945,789.173,833.413,0.793779,777.468,830.551,0.6892,765.725,812.973,0.811873,
877.47,553.942,0.877226,836.367,595.049,0.925304,815.861,589.201,0.86625,812.793,644.961,0.934081,851.137,677.398,0.878449,856.88,597.961,0.872438,836.544,645.12,0.357587,859.923,674.46,0.384309,809.814,686.266,0.878504,789.332,683.372,0.858394,806.965,745.177,0.880801,768.701,812.821,0.884196,824.567,686.325,0.815337,856.931,745.141,0.928194,821.644,812.854,0.869619,865.789,550.836,0.874725,871.726,550.836,0.07942,848.135,551.026,0.911628,0,0,0,848.12,830.542,0.702434,842.285,827.486,0.648053,809.973,815.768,0.927022,789.177,833.426,0.788564,777.479,833.3,0.68487,765.727,812.978,0.810537,
877.481,553.931,0.880423,836.368,595.072,0.928573,815.844,592.029,0.870537,812.821,644.962,0.936952,851.114,674.596,0.87847,856.9,597.977,0.876408,839.276,645.143,0.340759,859.946,674.466,0.379472,809.821,686.319,0.885384,789.336,686.237,0.860192,806.957,745.192,0.880249,768.702,812.818,0.885038,824.592,689.153,0.82488,856.947,745.163,0.9302,821.636,812.856,0.869757,865.799,550.83,0.873171,871.725,550.826,0.0770446,848.138,553.696,0.91131,0,0,0,848.116,830.537,0.700513,842.276,827.481,0.646688,809.971,815.77,0.927912,789.169,833.43,0.790924,777.471,833.301,0.685984,765.733,812.974,0.810878,
877.492,553.929,0.879628,836.368,595.073,0.927286,815.852,592.038,0.869783,812.82,644.987,0.93987,851.131,677.399,0.876552,856.892,597.968,0.874381,836.538,645.128,0.347229,859.929,674.467,0.387503,809.79,686.294,0.878318,789.308,686.215,0.862282,806.979,745.18,0.884024,768.702,812.808,0.883601,821.72,689.118,0.816253,856.945,745.143,0.931157,821.639,812.858,0.869485,865.81,550.827,0.86994,871.734,550.821,0.0738141,848.152,553.7,0.910201,0,0,0,848.117,830.54,0.699257,842.275,827.482,0.645058,809.974,815.769,0.929468,789.179,833.428,0.787948,777.483,833.3,0.683829,765.731,812.962,0.811263,
877.493,553.934,0.876079,836.38,595.075,0.925629,815.861,592.052,0.868405,812.826,645.016,0.941359,851.11,677.447,0.873631,856.912,597.959,0.876036,839.271,645.119,0.356308,859.927,671.705,0.40148,809.793,686.29,0.878318,789.308,686.217,0.863354,807.003,745.193,0.882152,768.705,812.793,0.880593,824.551,689.12,0.814335,856.936,745.142,0.928553,821.633,812.858,0.869338,865.814,550.834,0.868328,871.733,550.825,0.0775972,848.155,553.707,0.909539,0,0,0,848.104,830.539,0.696934,842.265,827.482,0.643908,809.97,815.765,0.930863,789.182,833.413,0.786937,777.484,830.546,0.682745,765.732,812.943,0.810962,
877.5,553.924,0.878952,836.372,595.077,0.927111,815.845,592.049,0.871192,812.814,645.015,0.946552,851.061,677.441,0.87463,856.904,597.971,0.87693,839.274,645.119,0.339099,859.893,671.706,0.374816,809.78,689.115,0.889108,789.286,686.274,0.875465,806.969,745.221,0.878684,768.697,812.808,0.885187,821.718,689.159,0.827541,856.918,745.148,0.93144,821.628,812.863,0.872955,865.817,550.815,0.864931,874.574,550.806,0.075139,848.145,551.021,0.909023,0,0,0,848.112,830.517,0.696487,842.275,824.63,0.645681,809.977,815.783,0.936649,789.174,833.414,0.787681,777.482,830.551,0.684206,765.727,812.961,0.810388,
