850.872,639.147,0.861865,821.471,651.023,0.880809,803.911,647.994,0.987443,791.992,695.255,0.865856,821.481,733.305,0.838825,830.387,659.793,0.875145,830.408,703.981,0.813315,839.121,739.192,0.784003,800.845,742.198,0.873013,783.351,742.113,0.903171,780.069,809.976,0.931167,759.803,874.693,0.841682,806.869,742.291,0.851195,800.87,809.982,0.879147,783.242,868.801,0.830351,850.827,627.42,0.87543,853.714,630.329,0.360002,833.299,621.566,0.906998,0,0,0,803.75,880.526,0.530349,803.767,877.612,0.534746,780.246,877.584,0.591393,780.226,883.46,0.684004,765.584,883.542,0.64424,759.586,880.553,0.79642
850.87,639.147,0.860218,821.47,651.021,0.882054,803.905,647.989,0.988422,789.144,695.26,0.870108,821.472,733.291,0.838876,830.387,659.799,0.8762,830.407,703.992,0.81423,839.09,739.213,0.780744,800.83,742.196,0.871462,783.33,742.107,0.905065,777.365,809.977,0.928861,759.81,874.689,0.838243,806.862,742.291,0.85424,800.854,809.978,0.878638,783.256,868.802,0.826134,850.826,627.42,0.873897,853.708,630.327,0.350428,833.302,621.571,0.906855,0,0,0,803.779,880.509,0.528558,803.794,877.6,0.52956,780.257,877.587,0.588169,780.24,883.451,0.681126,765.608,883.537,0.640903,759.593,880.554,0.797858
850.871,639.148,0.860361,821.472,651.025,0.882207,803.897,647.991,0.988836,789.093,695.256,0.877836,821.447,730.449,0.836777,830.396,659.804,0.874808,830.422,706.84,0.813279,839.075,739.255,0.780636,800.807,742.191,0.866564,783.305,742.097,0.905733,777.355,809.981,0.925473,759.812,877.474,0.836104,806.847,742.29,0.856865,800.84,809.987,0.876827,783.288,871.648,0.819892,850.827,627.418,0.873605,853.706,630.328,0.352592,833.3,621.572,0.907413,0,0,0,803.845,880.549,0.546643,803.87,877.641,0.544786,780.287,877.612,0.589032,780.287,883.466,0.684986,768.482,883.555,0.641884,759.592,880.567,0.797421
850.878,639.164,0.859934,821.462,651.009,0.879414,803.899,647.991,0.98847,789.147,695.272,0.862226,821.47,730.476,0.838124,830.379,659.782,0.871369,830.353,706.875,0.774752,836.195,739.185,0.727502,800.79,742.204,0.860612,783.314,742.11,0.900094,777.357,810.004,0.926641,759.831,877.511,0.836117,806.81,742.308,0.85723,800.753,810.016,0.865524,783.276,871.695,0.817113,850.832,627.431,0.87027,853.712,630.339,0.34025,833.303,621.573,0.903358,0,0,0,803.861,880.634,0.5637,803.878,880.448,0.567651,780.278,880.386,0.573587,780.331,883.507,0.682919,771.378,883.595,0.637605,759.605,880.604,0.799558
850.881,639.195,0.86769,821.442,650.991,0.888796,803.87,648.003,0.986317,789.158,695.283,0.861049,821.476,733.345,0.853967,830.376,659.738,0.878206,830.3,703.899,0.826254,836.196,736.305,0.7405,797.953,742.17,0.859888,783.233,742.095,0.916795,777.315,809.96,0.927488,762.53,874.689,0.826822,806.766,742.258,0.878416,800.854,809.983,0.869978,786.216,871.715,0.804837,850.843,627.452,0.871162,853.71,630.376,0.326831,833.311,621.585,0.908786,0,0,0,806.739,880.612,0.616957,806.749,880.413,0.615328,783.168,877.647,0.640723,780.305,883.463,0.65223,768.506,883.516,0.617832,759.642,880.536,0.791316
850.881,639.198,0.868248,821.443,650.99,0.889194,803.872,648.002,0.986538,789.161,695.28,0.861473,821.477,733.344,0.853538,830.375,659.735,0.878572,830.301,703.898,0.827131,836.203,736.311,0.742351,797.955,742.168,0.859784,783.235,742.092,0.916494,777.317,809.959,0.927605,762.533,874.69,0.82668,806.767,742.255,0.877694,800.854,809.982,0.86929,786.213,871.718,0.804134,850.844,627.454,0.871289,853.711,630.379,0.324236,833.312,621.586,0.908832,0,0,0,806.733,880.612,0.614113,806.744,880.413,0.612999,783.167,877.648,0.638238,780.306,883.465,0.652721,768.507,883.518,0.617991,759.644,880.537,0.791119
850.881,639.199,0.868385,821.442,650.989,0.888871,803.873,648,0.986876,789.161,695.277,0.862667,821.475,733.344,0.853195,830.374,659.738,0.878555,830.298,703.898,0.826929,836.199,736.312,0.743123,797.957,742.169,0.859546,783.237,742.093,0.916373,777.318,809.96,0.927804,762.535,874.692,0.826581,806.767,742.258,0.87709,800.849,809.984,0.868471,786.21,871.721,0.804005,850.844,627.455,0.871346,853.71,630.379,0.322923,833.313,621.587,0.908882,0,0,0,806.727,880.613,0.612536,806.738,880.414,0.61183,783.166,877.649,0.636148,780.309,883.467,0.652974,768.511,883.519,0.617857,759.645,880.538,0.790936
850.884,639.202,0.868725,821.443,650.987,0.888916,803.876,647.999,0.986988,791.98,695.271,0.862834,821.481,733.351,0.854179,830.363,656.912,0.878514,830.295,703.895,0.825214,836.2,736.311,0.741487,797.959,742.171,0.859205,783.24,742.095,0.915786,777.319,809.96,0.92807,762.536,874.691,0.826597,806.767,742.259,0.876571,800.846,809.984,0.867907,786.207,871.722,0.803964,850.847,627.458,0.871382,853.712,630.381,0.318364,833.316,621.588,0.90875,0,0,0,806.724,880.614,0.611986,806.735,880.416,0.611647,783.165,877.65,0.634877,780.31,883.467,0.653459,768.511,883.519,0.61826,759.645,880.536,0.791135
850.884,639.203,0.868785,821.443,650.986,0.888952,803.876,647.998,0.987188,791.979,695.271,0.863365,821.48,733.352,0.854522,830.364,656.91,0.878308,830.292,703.894,0.82481,836.193,736.312,0.7425,797.961,742.172,0.858836,783.242,742.095,0.915504,777.318,809.961,0.927987,762.532,874.692,0.827177,806.768,742.26,0.876101,800.851,809.984,0.868088,786.215,871.72,0.802517,850.847,627.458,0.871506,853.712,630.381,0.317574,833.315,621.588,0.908875,0,0,0,806.728,880.613,0.611856,806.741,880.415,0.611667,783.172,877.648,0.636022,780.305,883.47,0.653626,768.505,883.521,0.618005,759.642,880.537,0.790952
850.913,639.211,0.873659,821.42,650.983,0.885272,803.892,648.019,0.986894,792.013,695.285,0.859162,821.49,733.389,0.861946,830.325,656.86,0.880199,830.242,703.906,0.80514,836.12,736.277,0.725753,797.952,742.173,0.857971,783.252,742.103,0.914467,777.309,809.975,0.921907,759.825,877.478,0.828486,806.745,742.26,0.881683,800.793,809.989,0.857507,786.189,871.742,0.805131,850.877,627.465,0.87475,853.737,630.379,0.2835,833.331,621.586,0.912213,0,0,0,806.758,880.637,0.624133,806.748,880.435,0.620429,783.15,880.394,0.635023,780.349,883.478,0.647409,771.408,883.538,0.615567,759.618,880.544,0.796508
850.896,639.199,0.8695,818.554,650.977,0.864298,803.931,648.065,0.983114,792.03,700.952,0.822254,827.288,739.117,0.941521,830.213,653.943,0.879219,827.343,703.998,0.687614,833.341,736.285,0.669137,797.866,742.208,0.843929,783.261,742.144,0.917367,777.366,810.025,0.913502,762.603,877.572,0.823774,806.616,742.282,0.859464,794.913,812.711,0.8351,783.289,874.682,0.819347,850.854,627.449,0.869422,853.728,630.354,0.304569,833.312,621.584,0.909976,0,0,0,806.677,883.569,0.583044,803.893,880.648,0.603176,780.297,880.496,0.570292,783.237,883.584,0.62397,774.379,886.4,0.599267,759.632,880.626,0.79212
850.901,639.183,0.875935,818.552,650.992,0.865763,803.917,648.081,0.981487,791.981,700.961,0.822893,827.281,739.089,0.942645,830.227,653.951,0.882133,827.382,703.97,0.705803,836.161,736.273,0.678189,797.876,742.204,0.845494,783.268,742.14,0.915628,780.072,810.019,0.912374,762.591,877.549,0.819188,806.626,742.278,0.860157,792.067,812.711,0.834616,783.274,874.674,0.815794,850.855,627.434,0.877746,853.744,630.348,0.321688,833.291,621.573,0.917033,0,0,0,806.665,883.573,0.573256,803.871,880.653,0.594601,780.287,880.486,0.566139,783.218,883.573,0.615642,774.362,886.385,0.591535,759.626,880.606,0.787267
850.897,639.177,0.878378,818.533,650.986,0.86407,803.905,648.081,0.982266,789.148,698.175,0.824947,827.268,736.331,0.936493,830.212,653.938,0.87921,827.378,703.925,0.666596,836.145,733.414,0.641158,797.863,742.204,0.840421,783.284,742.145,0.910077,780.086,810.027,0.909082,762.598,877.548,0.813642,803.919,742.277,0.854165,791.987,812.72,0.832218,783.221,874.679,0.808984,850.851,627.425,0.881199,853.749,630.346,0.321125,833.276,621.568,0.924135,0,0,0,803.828,883.567,0.541218,803.784,883.345,0.56324,780.244,880.488,0.541708,783.229,883.579,0.599467,774.383,886.396,0.582543,759.622,880.608,0.779194
850.91,639.126,0.867666,818.535,650.974,0.860846,803.933,648.089,0.976651,794.956,701.059,0.809188,827.326,739.157,0.953486,830.183,653.896,0.878544,827.227,703.888,0.593,833.267,733.411,0.616117,794.953,742.212,0.827659,783.292,742.165,0.912702,780.131,812.715,0.906918,762.678,877.585,0.799617,803.805,742.264,0.837464,786.239,812.728,0.836727,783.124,874.689,0.791788,850.856,627.388,0.876598,853.757,627.53,0.305957,833.274,621.539,0.918565,0,0,0,803.75,883.559,0.47701,803.703,880.649,0.496271,780.138,880.5,0.487001,786.169,883.583,0.56693,777.345,886.422,0.56743,759.665,880.645,0.759781
850.874,636.189,0.855993,821.395,651.015,0.84543,803.898,648.077,0.973275,786.255,698.09,0.861113,827.298,724.562,0.923305,830.311,653.982,0.853877,824.337,703.906,0.366678,836.148,724.518,0.469998,797.939,742.334,0.827358,783.327,742.273,0.899719,777.335,812.75,0.902696,759.824,877.553,0.829936,806.654,745.178,0.838588,792.076,812.801,0.830006,783.233,874.657,0.814118,850.789,624.573,0.87722,853.73,627.458,0.40018,833.197,621.487,0.912192,0,0,0,803.687,883.509,0.545105,800.904,880.603,0.568177,780.289,880.461,0.574681,780.243,883.581,0.623038,768.466,886.391,0.594061,759.605,880.593,0.778651
