880.191,630.408,0.876558,859.637,665.585,0.933408,841.994,659.787,0.859159,877.227,692.149,0.918366,906.782,671.487,0.851412,880.135,668.53,0.888606,903.682,701.03,0.844024,927.187,674.454,0.797583,850.828,753.957,0.810454,833.29,748.162,0.863394,812.664,809.916,0.915335,797.895,880.422,0.854911,859.799,756.898,0.841217,859.759,812.8,0.898044,853.803,880.443,0.885106,874.3,624.551,0.871734,880.256,627.366,0.603822,856.743,627.415,0.912542,0,0,0,856.757,892.25,0.70903,862.565,886.457,0.724915,844.885,883.543,0.709187,803.758,898.2,0.796306,789.089,895.233,0.806923,800.794,883.483,0.740653
880.178,630.435,0.871096,859.631,665.588,0.935703,841.989,659.786,0.858952,877.28,692.129,0.917471,906.866,671.515,0.846506,880.121,668.529,0.888536,903.69,701.054,0.824946,927.252,671.671,0.790829,850.811,753.982,0.808988,833.281,751.011,0.862814,812.665,809.916,0.916193,797.901,880.411,0.85433,859.783,756.914,0.843576,859.76,812.812,0.903216,853.812,880.438,0.887066,871.459,624.554,0.865362,880.253,627.364,0.650189,856.713,627.422,0.913877,0,0,0,856.758,892.254,0.711288,862.583,886.449,0.725342,844.908,883.531,0.712562,803.755,898.195,0.803633,789.09,895.233,0.813618,800.803,883.471,0.742475
880.125,633.259,0.860752,859.648,665.589,0.930904,842.018,659.774,0.857231,877.282,692.092,0.919264,906.858,671.486,0.831472,880.141,668.537,0.889743,903.688,703.915,0.813962,927.243,671.683,0.777016,850.841,753.94,0.812312,835.962,748.148,0.86724,812.67,809.881,0.913772,800.725,880.402,0.855832,859.808,756.886,0.839075,859.764,812.799,0.905241,853.816,880.433,0.888849,871.376,624.555,0.866585,880.251,627.353,0.757457,856.678,627.408,0.911245,0,0,0,856.746,889.427,0.712759,862.577,886.442,0.726823,844.905,883.525,0.713048,803.75,898.198,0.805564,789.078,895.226,0.816583,800.806,883.468,0.744862
880.092,633.297,0.851993,859.681,665.549,0.912454,844.932,656.883,0.853234,880.161,692.007,0.892194,912.685,668.688,0.809557,877.343,668.496,0.866834,900.872,700.973,0.751305,927.227,671.623,0.717644,850.822,753.948,0.807414,835.973,750.984,0.862675,812.666,809.873,0.910885,800.728,880.408,0.852105,859.772,756.869,0.838553,859.766,812.789,0.906202,853.813,880.431,0.886593,868.523,624.57,0.859463,880.226,627.353,0.764693,856.679,627.422,0.910347,0,0,0,856.764,892.254,0.703831,862.588,886.433,0.729098,844.91,883.535,0.708435,803.752,898.22,0.794728,789.079,895.238,0.813634,800.783,883.487,0.745286
877.357,636.193,0.84761,859.697,665.554,0.910179,844.975,656.847,0.855186,880.306,692.049,0.920125,912.654,671.444,0.817071,877.338,668.53,0.866211,903.634,701.06,0.812292,924.418,671.68,0.755903,850.797,751.079,0.805123,833.29,748.112,0.869545,812.659,809.85,0.914353,800.733,880.406,0.853106,859.759,756.843,0.837397,859.76,812.786,0.909962,853.802,880.434,0.88666,868.496,624.61,0.856049,880.24,627.428,0.808272,856.69,627.445,0.905611,0,0,0,856.751,892.256,0.700505,862.568,886.44,0.730305,844.903,883.533,0.711056,803.756,898.221,0.797893,789.082,895.238,0.816749,800.786,883.485,0.746592
877.349,633.354,0.845971,859.675,662.782,0.910531,844.991,656.855,0.85574,880.323,692.049,0.927136,912.689,668.704,0.819111,877.294,668.505,0.867697,900.861,701.057,0.80832,927.201,671.652,0.765105,850.772,751.069,0.799862,833.28,748.11,0.868749,812.658,809.845,0.914286,800.728,880.407,0.851267,859.731,754.023,0.837487,859.76,812.779,0.909175,853.811,880.424,0.883238,868.49,624.601,0.855895,880.22,627.407,0.789705,856.694,627.444,0.903727,0,0,0,856.757,889.432,0.699166,862.571,886.432,0.724984,844.903,883.519,0.705324,803.757,898.221,0.794655,789.087,895.245,0.812156,800.769,883.481,0.741196
877.352,633.326,0.849904,859.679,662.766,0.911224,844.955,656.85,0.854682,883.075,689.273,0.926635,915.579,668.526,0.824047,877.294,668.499,0.862517,900.903,701.059,0.824372,924.428,671.562,0.809363,850.766,748.148,0.801551,833.281,745.241,0.873434,812.673,809.83,0.904427,797.891,880.423,0.851699,859.718,753.917,0.837269,859.763,812.753,0.905817,853.816,880.436,0.885612,868.486,624.584,0.860593,880.235,627.384,0.813212,856.679,627.432,0.901408,0,0,0,856.778,892.252,0.696066,862.586,886.439,0.722375,844.909,883.538,0.710045,803.768,898.231,0.794593,789.094,895.263,0.813032,800.745,883.497,0.741339
877.338,633.333,0.84867,859.692,662.76,0.9101,844.966,656.831,0.855453,883.087,689.268,0.933148,915.603,668.513,0.821167,877.313,668.5,0.864402,903.642,701.038,0.833099,927.185,671.533,0.816555,850.752,748.114,0.801698,833.275,745.21,0.877164,812.677,809.822,0.901627,797.881,880.429,0.851581,859.703,751.064,0.838044,859.765,812.74,0.904218,853.818,880.433,0.884474,868.469,624.588,0.861338,880.227,627.391,0.814422,856.674,627.433,0.898465,0,0,0,856.781,889.431,0.693877,862.586,886.436,0.720532,844.907,883.534,0.711427,803.774,898.233,0.79412,789.099,895.272,0.812346,800.727,883.501,0.739915
877.318,633.341,0.84505,859.667,662.752,0.90823,844.961,656.821,0.854709,883.131,692.036,0.939429,915.619,668.553,0.811081,877.256,668.483,0.85737,900.889,698.134,0.82884,927.19,671.495,0.804617,847.917,748.106,0.800133,833.266,745.212,0.876717,812.674,809.822,0.900239,797.874,880.439,0.849537,859.672,751.046,0.839167,859.765,812.732,0.898166,856.536,880.431,0.881405,868.454,624.589,0.861871,880.214,627.402,0.807775,856.662,627.432,0.897876,0,0,0,856.781,889.426,0.687167,862.583,886.437,0.714815,844.915,883.534,0.706217,806.565,898.228,0.786407,789.107,895.278,0.805486,797.882,883.513,0.73708
874.411,633.245,0.837884,859.685,662.7,0.897411,844.893,653.978,0.85461,883.301,677.472,0.828116,927.387,665.729,0.843686,880.128,668.491,0.863086,906.765,695.18,0.870353,930.225,668.698,0.773926,850.759,748.158,0.796868,833.258,745.256,0.876438,812.648,809.829,0.906827,800.733,880.421,0.856467,859.733,751.086,0.829948,859.779,812.744,0.901231,853.8,880.447,0.888244,865.496,624.532,0.890808,880.156,624.643,0.894157,856.602,627.371,0.892458,883.236,627.499,0.128635,856.694,892.264,0.69528,862.55,886.465,0.719428,844.898,883.541,0.706644,803.732,898.231,0.801035,789.054,895.241,0.820155,800.804,883.497,0.749623
877.222,630.433,0.844964,859.703,662.67,0.893496,844.929,653.97,0.854618,883.293,677.452,0.820765,927.354,668.511,0.832112,880.14,668.452,0.862419,906.752,695.123,0.868982,930.226,668.684,0.759122,850.781,751.012,0.799105,833.273,748.059,0.873433,812.646,809.828,0.90692,800.752,880.416,0.855473,859.744,753.948,0.831198,859.789,812.789,0.897385,853.818,880.453,0.890911,865.56,624.533,0.886001,880.178,624.638,0.883613,856.645,627.384,0.901384,883.221,627.408,0.106023,856.701,892.267,0.695749,862.554,886.476,0.718561,844.916,883.547,0.706727,803.717,898.225,0.794234,789.045,895.228,0.814256,800.831,883.498,0.749054
877.227,633.259,0.833055,859.723,662.67,0.885255,844.972,653.94,0.854603,886.122,674.537,0.837902,930.329,665.622,0.836814,880.146,668.477,0.860165,906.839,695.06,0.867912,930.417,665.724,0.74962,850.798,753.944,0.799586,833.278,748.129,0.865529,812.642,809.862,0.905546,800.757,880.42,0.854204,859.766,756.897,0.833201,859.782,812.845,0.892503,853.822,880.465,0.892326,865.576,624.552,0.872534,880.153,624.619,0.854368,856.667,627.38,0.906915,883.168,624.617,0.10045,856.71,892.296,0.691531,862.561,886.491,0.712902,844.909,883.56,0.708614,803.711,898.237,0.794061,789.045,895.237,0.814193,803.656,883.503,0.748309
877.231,630.384,0.837856,859.745,659.841,0.875826,847.868,653.908,0.858873,886.23,674.544,0.821816,930.33,665.572,0.821025,880.143,668.463,0.8504,906.865,695.061,0.870661,930.396,665.71,0.755623,850.838,753.993,0.805607,835.966,748.156,0.862947,812.639,809.899,0.909058,800.74,880.443,0.854665,859.792,756.962,0.836129,859.782,812.908,0.885411,853.816,880.486,0.892047,865.584,624.519,0.876231,880.14,624.585,0.836352,856.676,627.368,0.914886,883.118,624.535,0.0807276,856.73,892.327,0.6924,862.572,886.505,0.708643,844.884,883.576,0.711167,803.705,901.033,0.793458,789.048,895.26,0.810829,800.814,883.521,0.745634
877.258,633.28,0.815698,859.758,662.669,0.87381,847.891,653.984,0.849925,892.032,674.601,0.807824,933.2,662.745,0.809468,880.152,665.73,0.852535,906.893,694.985,0.843674,933.302,665.705,0.720928,850.804,751.007,0.800535,833.29,745.256,0.877647,812.618,809.786,0.906638,800.814,880.386,0.848131,859.76,753.967,0.826037,859.794,812.842,0.899994,856.554,880.426,0.89166,865.602,624.578,0.845005,880.154,624.623,0.804198,856.708,627.433,0.899271,883.162,624.595,0.10496,856.67,892.252,0.708116,859.805,886.447,0.737016,844.968,883.513,0.703852,803.679,898.226,0.776337,789.022,895.21,0.801979,803.727,883.475,0.750223
874.396,633.326,0.798724,859.788,662.785,0.87887,847.868,656.899,0.841824,892.08,674.543,0.805639,936.124,662.67,0.783509,880.248,668.522,0.87489,909.68,692.25,0.836719,942.051,665.63,0.709574,850.811,751.044,0.80835,833.282,748.047,0.884332,812.656,809.904,0.921975,800.799,880.468,0.860244,859.774,754.008,0.831594,859.758,812.847,0.914724,856.556,880.463,0.901655,865.508,624.617,0.844148,880.129,627.358,0.820827,856.685,627.49,0.869043,883.168,627.43,0.166502,856.691,892.266,0.715036,862.557,886.464,0.734452,844.978,883.541,0.716456,800.797,901.044,0.772516,788.99,895.241,0.793854,803.712,883.549,0.741558
874.289,636.22,0.816744,862.531,665.669,0.889263,847.865,659.786,0.840026,897.843,674.507,0.817176,936.209,656.882,0.775532,880.368,668.633,0.893759,909.782,692.239,0.818875,945.022,662.741,0.721415,850.818,751.07,0.811884,833.265,748.062,0.886365,812.696,809.957,0.917589,800.779,880.489,0.867506,859.806,756.862,0.831526,859.769,812.862,0.913885,853.818,880.507,0.909289,862.649,627.361,0.874876,880.101,627.411,0.875074,856.659,630.307,0.863519,883.152,633.243,0.271165,856.695,892.301,0.721892,862.556,886.497,0.735746,844.935,883.575,0.729321,800.793,901.061,0.782068,788.976,895.262,0.796785,803.694,883.56,0.746105
874.381,636.252,0.831339,859.769,665.722,0.903744,847.871,659.79,0.838155,895.011,671.721,0.821959,936.247,653.978,0.765658,880.263,668.692,0.892986,909.692,695.061,0.841948,944.95,665.576,0.713797,850.81,754,0.813641,833.255,748.146,0.876025,812.726,812.734,0.90997,800.743,880.54,0.861317,859.805,756.964,0.840426,862.551,812.898,0.895135,853.799,880.54,0.906342,862.703,627.376,0.870136,880.156,627.44,0.883725,856.638,630.313,0.879036,883.209,630.429,0.171816,856.739,892.317,0.726051,862.555,886.498,0.729388,842.055,883.62,0.734548,800.807,901.092,0.773391,788.992,898.145,0.78405,800.821,883.606,0.730955
874.291,636.244,0.827093,859.769,665.688,0.89864,847.887,659.806,0.839583,900.744,674.488,0.847351,939.089,653.972,0.791367,880.25,668.626,0.890882,909.708,695.109,0.808068,942.061,665.633,0.700336,853.649,753.945,0.81343,835.992,748.11,0.877766,815.507,810,0.902977,800.814,880.517,0.85949,862.54,756.911,0.831704,862.538,812.889,0.897705,856.541,880.523,0.907806,862.643,627.375,0.880738,880.105,627.436,0.884064,856.621,630.319,0.868183,883.144,633.286,0.216766,856.789,892.316,0.718564,862.61,886.467,0.723521,844.883,883.604,0.73704,803.733,901.079,0.760887,789.049,898.147,0.774396,803.652,883.598,0.725855
871.374,636.254,0.82659,859.772,665.707,0.901189,847.88,659.835,0.840663,900.771,674.501,0.853561,939.096,656.794,0.796541,880.261,668.637,0.895529,909.716,695.181,0.817122,942.012,668.47,0.719392,853.697,753.919,0.816925,836.033,748.106,0.878095,815.576,809.995,0.891081,803.676,880.493,0.861081,862.576,756.873,0.822916,859.777,812.872,0.905454,856.593,880.482,0.910629,862.561,627.394,0.892758,877.332,627.447,0.87895,856.605,630.352,0.857398,880.374,633.345,0.301007,856.745,892.296,0.712266,862.618,886.445,0.727623,847.824,883.559,0.725166,806.593,901.048,0.752815,789.083,898.115,0.766149,803.689,883.581,0.728069
868.539,636.225,0.816401,859.777,665.697,0.893695,850.754,659.799,0.845039,900.816,674.611,0.816094,939.1,656.889,0.758392,880.226,668.646,0.88248,909.784,695.14,0.802371,939.14,668.543,0.71826,853.721,753.934,0.819271,836.08,748.119,0.868839,818.418,812.71,0.877165,803.697,880.498,0.867845,862.564,756.895,0.826841,862.54,812.902,0.895617,856.645,880.444,0.908268,862.579,627.39,0.885554,877.284,627.437,0.851355,856.655,630.343,0.872261,880.282,633.295,0.255504,859.539,892.316,0.724093,862.683,886.44,0.727517,847.877,883.517,0.725077,806.627,901.091,0.778898,789.095,898.148,0.797742,803.694,883.552,0.738888
880.095,642.147,0.882802,862.605,668.624,0.930593,850.821,665.703,0.887732,900.787,677.439,0.8265,933.344,656.85,0.805799,880.358,671.515,0.881092,918.45,698.094,0.832353,939.084,668.606,0.800074,856.536,756.888,0.850753,836.16,751.055,0.860751,833.153,812.725,0.935719,800.822,877.494,0.816884,862.671,759.805,0.838123,862.686,812.881,0.895112,856.549,880.536,0.926032,871.376,633.342,0.814623,880.306,633.337,0.83033,856.812,642.003,0.886034,883.337,639.126,0.0851813,859.659,898.112,0.737277,865.497,889.343,0.712595,842.012,883.617,0.763118,809.589,898.152,0.754881,791.988,895.188,0.760915,797.788,880.514,0.738416
880.207,642.127,0.88849,862.646,668.651,0.924547,850.833,668.456,0.894852,900.742,677.433,0.831579,936.138,656.818,0.813484,883.12,671.537,0.877768,915.601,698.142,0.812879,936.164,668.589,0.793208,856.56,756.917,0.858475,836.171,751.077,0.857434,833.119,812.726,0.926102,800.789,877.574,0.822907,862.704,759.837,0.836043,865.539,812.905,0.882017,856.608,880.51,0.928668,874.326,633.311,0.811446,880.391,633.321,0.778955,856.825,639.232,0.886037,0,0,0,859.681,895.251,0.733282,865.552,889.315,0.708686,844.912,883.583,0.752383,809.535,901.037,0.775106,791.947,895.289,0.775286,794.947,880.566,0.738875
880.319,648.002,0.904999,862.574,671.587,0.938737,850.84,668.702,0.917745,900.808,683.348,0.82714,933.239,659.744,0.830296,880.297,674.615,0.837866,918.558,700.985,0.8027,933.268,671.445,0.77478,856.586,759.915,0.89821,839.058,759.796,0.858304,836.077,812.932,0.931916,800.739,877.591,0.82274,862.605,762.719,0.873137,871.447,813.008,0.859805,856.533,880.529,0.919445,877.294,645.02,0.860155,883.077,645.03,0.467697,859.586,645.021,0.906688,0,0,0,862.663,892.342,0.711058,865.598,886.452,0.71117,839.129,883.571,0.823583,809.545,901.07,0.77691,791.984,898.128,0.76357,792.056,880.567,0.767575
880.253,647.983,0.914284,862.599,671.606,0.933842,850.857,668.721,0.921967,900.835,683.354,0.832981,933.203,656.855,0.839348,880.311,674.618,0.842415,921.409,700.989,0.805124,933.215,668.73,0.772845,856.609,762.646,0.907281,839.093,759.84,0.859771,836.077,812.972,0.919445,800.738,877.646,0.831252,862.627,762.732,0.873524,871.42,815.744,0.854805,856.535,880.543,0.920186,877.191,645.001,0.85795,880.353,645.013,0.615704,859.521,645.032,0.915646,0,0,0,862.685,892.328,0.700207,865.597,886.448,0.701279,839.129,883.583,0.823209,809.539,901.095,0.778088,791.971,898.155,0.761059,794.842,880.612,0.769544
880.2,648.004,0.922802,862.665,671.683,0.916294,850.852,671.424,0.920234,900.803,683.341,0.826363,930.446,656.853,0.843111,883.154,680.349,0.838893,921.465,700.982,0.818641,933.195,668.699,0.785424,856.604,762.771,0.930716,839.078,762.683,0.885381,836.073,815.753,0.898215,800.754,880.371,0.837367,862.635,762.86,0.884331,871.387,815.811,0.843132,856.535,880.545,0.920672,874.334,645.012,0.864434,880.365,645.038,0.799744,856.826,645.074,0.930255,0,0,0,862.686,892.344,0.702358,865.589,886.467,0.699193,839.128,883.573,0.822911,809.558,901.038,0.772945,792,895.292,0.756773,794.857,880.618,0.771489
